2020-07-06 00:38:05.928900 {"type":"join","timestamp":1593995885.9289448,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"[chrisaldrich]","nickname":"[chrisaldrich]","username":"~slackuser","name":null,"photo":"https:\/\/www.boffosocko.com\/logo.jpg","url":"http:\/\/boffosocko.com","tz":"America\/Los_Angeles","host":"chat.indieweb.org"},"content":null,"modes":[]}
2020-07-06 00:41:22.202000 {"type":"join","timestamp":1593996082.2020094,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"[tw2113]","nickname":"[tw2113]","username":"~slackuser","name":null,"photo":null,"url":"http:\/\/apiratelifefor.me","tz":"America\/Chicago","host":"chat.indieweb.org"},"content":null,"modes":[]}
2020-07-06 01:50:34.442100 {"type":"join","timestamp":1594000234.4420729,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"rawtext","nickname":"rawtext","username":"~rawtext","name":null,"photo":null,"url":null,"tz":null,"host":"pool-71-184-242-25.bstnma.fios.verizon.net"},"content":null,"modes":[]}
2020-07-06 01:50:51.013200 {"type":"leave","timestamp":1594000251.0131907,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"rawtext","nickname":"rawtext","username":"~rawtext","name":null,"photo":null,"url":null,"tz":null,"host":"pool-71-184-242-25.bstnma.fios.verizon.net"},"content":null,"modes":[]}
2020-07-06 02:14:51.949500 {"type":"join","timestamp":1594001691.9495482,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"beko","nickname":"beko","username":"~beko","name":null,"photo":null,"url":null,"tz":null,"host":"tripskip.maxr.org"},"content":null,"modes":[]}
2020-07-06 02:19:38.164700 {"type":"message","timestamp":1594001978.164656,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"jacky","nickname":"jacky","username":"~jacky","name":null,"photo":null,"url":null,"tz":null,"host":"unaffiliated\/webjadmin"},"content":"does anyone have thoughts on https:\/\/github.com\/snarfed\/bridgy\/issues\/952 for providing content warnings?","modes":[]}
2020-07-06 02:19:40.082000 {"type":"message","timestamp":1594001980.0819633,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"Loqi","nickname":"Loqi","username":"Loqi","name":"Loqi","photo":null,"url":null,"tz":null,"host":null},"content":"[jk-na] #952 enable content warnings?","modes":[]}
2020-07-06 02:19:52.066100 {"type":"message","timestamp":1594001992.0660694,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"jacky","nickname":"jacky","username":"~jacky","name":null,"photo":null,"url":null,"tz":null,"host":"unaffiliated\/webjadmin"},"content":"namely https:\/\/v2.jacky.wtf\/post\/d7187860-6d7a-4cc9-9465-792daaab2b30 and https:\/\/github.com\/snarfed\/bridgy\/issues\/952#issuecomment-648390894","modes":[]}
2020-07-06 02:19:53.416000 {"type":"message","timestamp":1594001993.4159646,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"Loqi","nickname":"Loqi","username":"Loqi","name":"Loqi","photo":null,"url":null,"tz":null,"host":null},"content":"[Jacky Alcin\u00e9] Hm, advice is interesting. I want this to signify that it\u2019s a tag of sorts; something that can be indexed (for a negative filter search of sorts).  This is making me want to lean into something like this format:<span class=\"p-content-category p-cat...","modes":[]}
2020-07-06 02:26:42.915800 {"type":"join","timestamp":1594002402.915779,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"[Rob_Nugen]","nickname":"[Rob_Nugen]","username":"~slackuser","name":null,"photo":null,"url":null,"tz":null,"host":"chat.indieweb.org"},"content":null,"modes":[]}
2020-07-06 02:36:20.965400 {"type":"join","timestamp":1594002980.9654133,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"[dave]","nickname":"[dave]","username":"~slackuser","name":null,"photo":null,"url":null,"tz":null,"host":"chat.indieweb.org"},"content":null,"modes":[]}
