2021-11-04 00:17:35.548400 {"type":"join","timestamp":1635985055.5483837,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"Seirdy","nickname":"Seirdy","username":"~Seirdy","name":"Seirdy","photo":"https:\/\/seirdy.one\/favicon.png","url":"http:\/\/seirdy.one","tz":"America\/Los_Angeles","host":"sourcehut\/user\/seirdy"},"content":null,"modes":[]}
2021-11-04 00:29:47.394100 {"type":"message","timestamp":1635985787.3940594,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"[KevinMarks]","nickname":"[KevinMarks]","username":"~slackuser","name":"KevinMarks via slack-irc-gateway","photo":"http:\/\/www.kevinmarks.com\/km.jpg","url":"http:\/\/kevinmarks.com","tz":"Europe\/London","host":"li826-110.members.linode.com"},"content":"re streaks: https:\/\/twitter.com\/kvlly\/status\/1455721063971794946","modes":["voice"]}
2021-11-04 00:29:47.569700 {"type":"message","timestamp":1635985787.5696654,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"Loqi","nickname":"Loqi","username":"Loqi","name":"Loqi","photo":"http:\/\/loqi.me\/logo\/loqisaur.png","url":"http:\/\/loqi.me","tz":"America\/Los_Angeles","host":null},"content":"[@kvlly] Looking at some airbnbs and I did not expect to be attacked this evening https:\/\/pbs.twimg.com\/media\/FDPCjTRXIAMkMpI.jpg (https:\/\/twitter.com\/_\/status\/1455721063971794946)","modes":[]}
2021-11-04 00:34:04.265000 {"type":"join","timestamp":1635986044.265035,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"EvanBoehs[m]","nickname":"EvanBoehs[m]","username":"~ewwnmatri","name":null,"photo":null,"url":null,"tz":null,"host":"2001:470:69fc:105::1:d6c"},"content":null,"modes":[]}
2021-11-04 02:16:03.469000 {"type":"leave","timestamp":1635992163.4689713,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"yin","nickname":"yin","username":"~z","name":null,"photo":null,"url":null,"tz":null,"host":"user\/zero"},"content":null,"modes":[]}
2021-11-04 03:22:59.169100 {"type":"join","timestamp":1635996179.1690865,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"aranjedeath","nickname":"aranjedeath","username":"~aranjedea","name":"Jacob Taylor","photo":null,"url":null,"tz":null,"host":"user\/aranjedeath"},"content":null,"modes":[]}
2021-11-04 04:14:52.376700 {"type":"message","timestamp":1635999292.3766932,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"[KevinMarks]","nickname":"[KevinMarks]","username":"~slackuser","name":"KevinMarks via slack-irc-gateway","photo":"http:\/\/www.kevinmarks.com\/km.jpg","url":"http:\/\/kevinmarks.com","tz":"Europe\/London","host":"li826-110.members.linode.com"},"content":"SEO << https:\/\/twitter.com\/girlziplocked\/status\/1207036521565577220","modes":["voice"]}
2021-11-04 04:14:52.955200 {"type":"message","timestamp":1635999292.9552414,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"Loqi","nickname":"Loqi","username":"Loqi","name":"Loqi","photo":"http:\/\/loqi.me\/logo\/loqisaur.png","url":"http:\/\/loqi.me","tz":"America\/Los_Angeles","host":null},"content":"ok, I added \"https:\/\/twitter.com\/girlziplocked\/status\/1207036521565577220\" to the \"See Also\" section of \/SEO https:\/\/indieweb.org\/wiki\/index.php?diff=77680&oldid=75081 ","modes":[]}
2021-11-04 06:10:30.093200 {"type":"join","timestamp":1636006230.0932148,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"[jeremycherfas]","nickname":"[jeremycherfas]","username":"~slackuser","name":"jeremycherfas via slack-irc-gateway","photo":"https:\/\/www.jeremycherfas.net\/user\/themes\/mytheme\/images\/zoot.jpg","url":"http:\/\/jeremycherfas.net","tz":"Europe\/Rome","host":"li826-110.members.linode.com"},"content":null,"modes":[]}
2021-11-04 06:10:30.855400 {"type":"message","timestamp":1636006230.8553803,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"[jeremycherfas]","nickname":"[jeremycherfas]","username":"~slackuser","name":"jeremycherfas via slack-irc-gateway","photo":"https:\/\/www.jeremycherfas.net\/user\/themes\/mytheme\/images\/zoot.jpg","url":"http:\/\/jeremycherfas.net","tz":"Europe\/Rome","host":"li826-110.members.linode.com"},"content":"Same on Day One. You can always go back and fill in a missing day.","modes":["voice"]}
2021-11-04 06:49:19.179200 {"type":"join","timestamp":1636008559.179221,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"hans1963[d]","nickname":"hans1963[d]","username":"hans1963","name":null,"photo":null,"url":null,"tz":null,"host":"2a01:4f8:150:8305::1"},"content":null,"modes":[]}
