2020-10-01 01:21:40.779400 {"type":"join","timestamp":1601515300.7793987,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"[chrisaldrich]","nickname":"[chrisaldrich]","username":"~slackuser","name":null,"photo":"https:\/\/www.boffosocko.com\/logo.jpg","url":"http:\/\/boffosocko.com","tz":"America\/Los_Angeles","host":"chat.indieweb.org"},"content":null,"modes":[]}
2020-10-01 01:34:40.883500 {"type":"join","timestamp":1601516080.8834803,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"[tantek]","nickname":"[tantek]","username":"~slackuser","name":"tantek via slack-irc-gateway","photo":null,"url":null,"tz":null,"host":"chat.indieweb.org"},"content":null,"modes":[]}
2020-10-01 04:31:20.982900 {"type":"join","timestamp":1601526680.9828734,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"[tantek]","nickname":"[tantek]","username":"~slackuser","name":"tantek via slack-irc-gateway","photo":"http:\/\/tantek.com\/logo.jpg","url":"http:\/\/Tantek.com","tz":"America\/Los_Angeles","host":"chat.indieweb.org"},"content":null,"modes":[]}
2020-10-01 07:19:01.653800 {"type":"join","timestamp":1601536741.6537642,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"supercoven","nickname":"supercoven","username":"~Supercove","name":null,"photo":null,"url":null,"tz":null,"host":"84.251.84.166"},"content":null,"modes":[]}
2020-10-01 07:20:11.380700 {"type":"join","timestamp":1601536811.3806503,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"seekr","nickname":"seekr","username":"~seekr","name":"seekr","photo":null,"url":null,"tz":null,"host":"209.6.38.31"},"content":null,"modes":[]}
2020-10-01 07:20:11.471200 {"type":"join","timestamp":1601536811.4711583,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"seekr","nickname":"seekr","username":"~seekr","name":"seekr","photo":null,"url":null,"tz":null,"host":"209.6.38.31"},"content":null,"modes":[]}
2020-10-01 07:21:12.478000 {"type":"join","timestamp":1601536872.4780462,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"[James_Gallaghe]","nickname":"[James_Gallaghe]","username":"~slackuser","name":"James_Gallaghe via slack-irc-gateway","photo":null,"url":null,"tz":null,"host":"chat.indieweb.org"},"content":null,"modes":[]}
2020-10-01 08:07:30.953100 {"type":"join","timestamp":1601539650.9530702,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"chmanieDiscord[4","nickname":"chmanieDiscord[4","username":"disco7119","name":"@_discord_205028639492931584:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-rwbjltpdrpgtvfet"},"content":null,"modes":[]}
2020-10-01 08:07:30.945200 {"type":"join","timestamp":1601539650.9451609,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"zwelsternDiscord","nickname":"zwelsternDiscord","username":"disco7128","name":"@_discord_576029729706999808:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-wddplzksrjikifcy"},"content":null,"modes":[]}
2020-10-01 08:07:30.986600 {"type":"join","timestamp":1601539650.986616,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"mZDiscord[m]1","nickname":"mZDiscord[m]1","username":"disco7091","name":"@_discord_250086586450968576:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-ekaijccghzudpipn"},"content":null,"modes":[]}
2020-10-01 08:07:30.946100 {"type":"join","timestamp":1601539650.9461129,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"nek11Discord[m]","nickname":"nek11Discord[m]","username":"disco9802","name":"@_discord_604622209578696704:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-sdicpgrxbufhqttp"},"content":null,"modes":[]}
2020-10-01 08:07:30.975200 {"type":"join","timestamp":1601539650.975163,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"brewskiDiscord[m","nickname":"brewskiDiscord[m","username":"disco7018","name":"@_discord_153040009740419073:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-elsyfigcwokdrahk"},"content":null,"modes":[]}
2020-10-01 08:07:30.966300 {"type":"join","timestamp":1601539650.966301,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"JeffMaherVegas[m","nickname":"JeffMaherVegas[m","username":"disco6451","name":"@_discord_540315973253857301:getepona.com","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-fselbncsjvuexlgl"},"content":null,"modes":[]}
2020-10-01 08:07:31.003400 {"type":"join","timestamp":1601539651.0034323,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"Senshi[m]","nickname":"Senshi[m]","username":"disco6347","name":"@_discord_509302971918712832:getepona.com","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-pzenzarzrthdwpbw"},"content":null,"modes":[]}
2020-10-01 08:07:30.959000 {"type":"join","timestamp":1601539650.9589553,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"JustMaier[m]11","nickname":"JustMaier[m]11","username":"disco6547","name":"@_discord_303445765865603073:getepona.com","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-rfsbiztphozffore"},"content":null,"modes":[]}
2020-10-01 08:07:31.023500 {"type":"join","timestamp":1601539651.0234628,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"JordanKrageDisco","nickname":"JordanKrageDisco","username":"disco7019","name":"@_discord_252075852001443840:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-itqcapepgaykbvfb"},"content":null,"modes":[]}
2020-10-01 08:07:31.012300 {"type":"join","timestamp":1601539651.0122786,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"kanej[m]1","nickname":"kanej[m]1","username":"disco6538","name":"@_discord_483909468208365581:getepona.com","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-ayldeagkpbdxguoo"},"content":null,"modes":[]}
2020-10-01 08:07:31.028300 {"type":"join","timestamp":1601539651.0282688,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"captain-nemoDisc","nickname":"captain-nemoDisc","username":"disco8337","name":"@_discord_326557018095747083:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-ajlyrqenmgogqspu"},"content":null,"modes":[]}
2020-10-01 08:07:31.044800 {"type":"join","timestamp":1601539651.044849,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"nofwayyDiscord[m","nickname":"nofwayyDiscord[m","username":"disco7259","name":"@_discord_516237787029176330:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-lehbkezmylagkldc"},"content":null,"modes":[]}
2020-10-01 08:07:31.064400 {"type":"join","timestamp":1601539651.0644352,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"anthony-albertor","nickname":"anthony-albertor","username":"disco7825","name":"@_discord_513851433980919811:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-ufckynaldxsefjih"},"content":null,"modes":[]}
2020-10-01 08:07:31.056500 {"type":"join","timestamp":1601539651.0564792,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"manfredDiscord[m","nickname":"manfredDiscord[m","username":"disco7033","name":"@_discord_263655035743764480:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-xjpmggsfxxlqoggy"},"content":null,"modes":[]}
2020-10-01 08:07:31.052800 {"type":"join","timestamp":1601539651.052786,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"obernardovieiraD","nickname":"obernardovieiraD","username":"disco8144","name":"@_discord_229562161121198080:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-lmcdylexahzvjlkw"},"content":null,"modes":[]}
2020-10-01 08:07:31.127000 {"type":"join","timestamp":1601539651.12698,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"sachaDiscord[m]","nickname":"sachaDiscord[m]","username":"disco7215","name":"@_discord_316862566473400331:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-wcffsxkiunxvbsei"},"content":null,"modes":[]}
2020-10-01 08:07:31.099200 {"type":"join","timestamp":1601539651.0991635,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"cannabysDiscord[","nickname":"cannabysDiscord[","username":"disco7547","name":"@_discord_354038778396147712:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-iaymeqiolssokabd"},"content":null,"modes":[]}
2020-10-01 08:07:31.113900 {"type":"join","timestamp":1601539651.1139455,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"JohnnyMilkshakes","nickname":"JohnnyMilkshakes","username":"disco7092","name":"@_discord_400687334858686474:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-zbpyjptxijsegahj"},"content":null,"modes":[]}
2020-10-01 08:07:31.135400 {"type":"join","timestamp":1601539651.135383,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"RomainDiscord[m]","nickname":"RomainDiscord[m]","username":"disco7573","name":"@_discord_591579881742008330:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-nxhxedsuivkcbsfm"},"content":null,"modes":[]}
2020-10-01 08:07:31.111700 {"type":"join","timestamp":1601539651.1117282,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"william_shakesDi","nickname":"william_shakesDi","username":"disco7389","name":"@_discord_151577783942774790:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-jlphhqqfncvokigq"},"content":null,"modes":[]}
2020-10-01 08:07:31.128500 {"type":"join","timestamp":1601539651.128512,"network":"irc","server":"freenode","channel":{"uid":"#knownchat","name":"#knownchat"},"author":{"uid":"RichardLittDisco","nickname":"RichardLittDisco","username":"disco7370","name":"@_discord_478226376068169753:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-qruycfminyiguhdo"},"content":null,"modes":[]}
