2020-06-12 00:56:04.208700 {"type":"join","timestamp":1591923364.2086596,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"[schmarty]","nickname":"[schmarty]","username":"~slackuser","name":null,"photo":"https:\/\/martymcgui.re\/img\/logo.jpg","url":"http:\/\/martymcgui.re","tz":"America\/New_York","host":"chat.indieweb.org"},"content":null,"modes":[]}
2020-06-12 01:00:54.067100 {"type":"join","timestamp":1591923654.067117,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"gRegorLove","nickname":"gRegorLove","username":"~gRegorLov","name":null,"photo":"https:\/\/gregorlove.com\/site\/assets\/files\/3473\/profile-2016-med.jpg","url":"http:\/\/gregorlove.com","tz":"America\/Los_Angeles","host":"2600:8801:9200:3280:150b:26d8:8b23:1af"},"content":null,"modes":[]}
2020-06-12 01:13:10.909900 {"type":"join","timestamp":1591924390.9099267,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"zootella","nickname":"zootella","username":"sid390681","name":"Kevin Faaborg","photo":null,"url":null,"tz":null,"host":"gateway\/web\/irccloud.com\/x-qwjprgqhwhvgkvmp"},"content":null,"modes":[]}
2020-06-12 01:20:52.465100 {"type":"join","timestamp":1591924852.4651325,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"wolftune","nickname":"wolftune","username":"~aaron","name":null,"photo":null,"url":"http:\/\/wolftune.com","tz":"America\/Los_Angeles","host":"75-164-134-6.ptld.qwest.net"},"content":null,"modes":[]}
2020-06-12 01:22:25.160600 {"type":"join","timestamp":1591924945.160643,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"mattl","nickname":"mattl","username":"sid14229","name":"Matt Lee","photo":"http:\/\/mattl.us\/mattl-homepage.jpg","url":"http:\/\/mattl.us","tz":"America\/New_York","host":"gnu\/mattl"},"content":null,"modes":[]}
2020-06-12 01:22:47.922300 {"type":"join","timestamp":1591924967.9223073,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"zootella","nickname":"zootella","username":"sid390681","name":"Kevin Faaborg","photo":null,"url":null,"tz":null,"host":"gateway\/web\/irccloud.com\/x-qwjprgqhwhvgkvmp"},"content":null,"modes":[]}
2020-06-12 01:22:48.432300 {"type":"join","timestamp":1591924968.432257,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"jimpick","nickname":"jimpick","username":"sid260742","name":"Jim Pick","photo":"https:\/\/jimpick.com\/images\/bio\/jpick-960x960.jpg","url":"http:\/\/jimpick.com","tz":"America\/Los_Angeles","host":"gateway\/web\/irccloud.com\/x-gouwtskdvpwxgxxr"},"content":null,"modes":[]}
2020-06-12 01:22:58.256300 {"type":"join","timestamp":1591924978.256319,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"emilbayes","nickname":"emilbayes","username":"sid75401","name":"Emil Bay","photo":null,"url":null,"tz":null,"host":"gateway\/web\/irccloud.com\/x-pgxrgohxtptwmalv"},"content":null,"modes":[]}
2020-06-12 01:23:25.507000 {"type":"join","timestamp":1591925005.5070374,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"myfreeweb","nickname":"myfreeweb","username":"sid394971","name":"myfreeweb","photo":"https:\/\/twitter.com\/myfreeweb\/profile_image","url":"http:\/\/unrelenting.technology","tz":"Europe\/Moscow","host":"gateway\/web\/irccloud.com\/x-rnsfurwpdveuhura"},"content":null,"modes":[]}
2020-06-12 02:15:00.206900 {"type":"join","timestamp":1591928100.2068877,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"[LewisCowles]","nickname":"[LewisCowles]","username":"~slackuser","name":null,"photo":null,"url":"http:\/\/Www.lewiscowles.co.uk","tz":"Europe\/London","host":"chat.indieweb.org"},"content":null,"modes":[]}
2020-06-12 02:17:54.097000 {"type":"join","timestamp":1591928274.0970159,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"gRegorLove","nickname":"gRegorLove","username":"~gRegorLov","name":null,"photo":null,"url":null,"tz":null,"host":"2600:8801:9200:3280:150b:26d8:8b23:1af"},"content":null,"modes":[]}
2020-06-12 02:34:11.996100 {"type":"join","timestamp":1591929251.9961214,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"wolftune","nickname":"wolftune","username":"~aaron","name":null,"photo":null,"url":"http:\/\/wolftune.com","tz":"America\/Los_Angeles","host":"75-164-134-6.ptld.qwest.net"},"content":null,"modes":[]}
2020-06-12 03:39:40.897300 {"type":"join","timestamp":1591933180.8972697,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"KartikPrabhu","nickname":"KartikPrabhu","username":"~kartik","name":"purple","photo":"https:\/\/lh3.googleusercontent.com\/-r3A9y0QWUGA\/T4XzCE5BhCI\/AAAAAAAAPRU\/zAXHDpcuuqg\/s50-c\/Recursion-small.jpg","url":"http:\/\/kartikprabhu.com","tz":"America\/New_York","host":"216-59-73-10.static.firstlight.net"},"content":null,"modes":[]}
2020-06-12 03:49:46.202900 {"type":"join","timestamp":1591933786.2029386,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"gRegorLove","nickname":"gRegorLove","username":"~gRegorLov","name":null,"photo":null,"url":null,"tz":null,"host":"2600:8801:9200:3280:150b:26d8:8b23:1af"},"content":null,"modes":[]}
2020-06-12 03:57:22.196600 {"type":"join","timestamp":1591934242.1966062,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"wolftune","nickname":"wolftune","username":"~aaron","name":null,"photo":null,"url":"http:\/\/wolftune.com","tz":"America\/Los_Angeles","host":"75-164-134-6.ptld.qwest.net"},"content":null,"modes":[]}
2020-06-12 04:43:37.497800 {"type":"join","timestamp":1591937017.4977927,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"plutes","nickname":"plutes","username":"~plutes","name":"plutonic","photo":null,"url":null,"tz":null,"host":"unaffiliated\/plutes"},"content":null,"modes":[]}
2020-06-12 04:47:18.522900 {"type":"join","timestamp":1591937238.5228612,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"wolftune","nickname":"wolftune","username":"~aaron","name":null,"photo":null,"url":"http:\/\/wolftune.com","tz":"America\/Los_Angeles","host":"75-164-134-6.ptld.qwest.net"},"content":null,"modes":[]}
2020-06-12 04:48:14.028400 {"type":"join","timestamp":1591937294.0283582,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"gRegorLove_","nickname":"gRegorLove_","username":"~gRegorLov","name":null,"photo":null,"url":null,"tz":null,"host":"2600:8801:9200:3280:3910:c2e1:5d4e:65b9"},"content":null,"modes":[]}
2020-06-12 05:00:18.726200 {"type":"join","timestamp":1591938018.7261848,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"dckc","nickname":"dckc","username":"~DanC","name":"Dan C.","photo":null,"url":"http:\/\/www.madmode.com","tz":"America\/Chicago","host":"user2.kumc.edu"},"content":null,"modes":[]}
2020-06-12 06:16:38.977700 {"type":"join","timestamp":1591942598.9776967,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"cweiske","nickname":"cweiske","username":"~cweiske","name":null,"photo":"http:\/\/avatar.cweiske.de\/avatar\/9e263681488308e5e5d5e548b2f9bc99","url":"http:\/\/cweiske.de","tz":"Europe\/Berlin","host":"leipzig.mogic.com"},"content":null,"modes":[]}
